Date,Symbol,Prev Close,Open,High,Prev Low,Prev high,Previous VWAP,Previous Volume,Previous Percentage,PreviousValue change,Previous Nifty 50,Previous Nifty 100,Previous Sensex,Buy Don?t buy
7/19/2016,RELIANCE,1012.2,1006,1038.75,1001.75,1006.25,1024.42,7339086,-0.59,-5.95,8582.7,8749.75,27980.07,NO
7/20/2016,RELIANCE,1006.25,1019.95,1022.95,995.3,1017.8,1010.24,3805750,1.13,11.55,8519.65,8692.8,27721.72,YES
7/21/2016,RELIANCE,1017.8,1024,1028.3,1016.55,1023,1022.31,2803645,0.51,5.2,8519.95,8711.3,27753.96,YES
7/22/2016,RELIANCE,1023,1006,1025,1005,1006.35,1011.19,1534044,-1.65,-16.65,8633.75,8822.3,28121.37,NO
7/25/2016,RELIANCE,1006.35,1014,1017.8,1005.1,1014.85,1013.37,1577114,0.84,8.5,8599.4,8794.15,27976.14,YES
7/26/2016,RELIANCE,1014.85,1023,1023.75,1007.35,1022.75,1016.5,1883884,0.77,7.9,8636.95,8831.85,28108.78,YES
7/27/2016,RELIANCE,1022.75,1023.05,1034.8,1015.2,1024.05,1028.33,2403872,0.13,1.3,8668.3,8865.15,28232.87,YES
7/28/2016,RELIANCE,1024.05,1014.95,1026,1008.95,1013.1,1017.1,2521448,-1.08,-10.95,8654.3,8859.25,28083.08,NO
7/29/2016,RELIANCE,1013.1,1024,1030.5,1013.05,1026.35,1022.77,3568375,1.29,13.25,8647.45,8855.25,28069.12,YES
8/1/2016,RELIANCE,1026.35,1018,1024.9,1012,1014.9,1016.04,2201164,-1.13,-11.45,8635.2,8834.65,28008.52,NO
8/2/2016,RELIANCE,1014.9,1008,1020.3,1005.05,1009.5,1012.34,1823694,-0.53,-5.4,8599.95,8785.25,27899.88,NO
8/3/2016,RELIANCE,1009.5,1014.4,1020,1006.3,1012.8,1014.69,1762408,0.33,3.3,8600.2,8792.15,27810.55,YES
8/4/2016,RELIANCE,1012.8,999,1014.4,991.5,993.95,998,2713804,-1.9,-18.85,8712.85,8914.25,28181.92,NO
8/5/2016,RELIANCE,993.95,998,1000,983.4,993,990.33,2328716,-0.1,-0.95,8727.8,8937.55,28289.22,YES
8/8/2016,RELIANCE,993,1019.9,1019,997.05,1016.25,1008.21,2767914,2.29,23.25,8686.7,8892.5,28133.36,YES
8/9/2016,RELIANCE,1016.25,1027,1034,1018.65,1029.25,1029.46,3098753,1.26,13,8572.8,8770,27805.94,YES
8/10/2016,RELIANCE,1029.25,1031.25,1034.5,1021,1030.7,1027.79,3038046,0.14,1.45,8605.45,8802.85,27919.95,YES
8/11/2016,RELIANCE,1030.7,1001.95,1034.55,1002,1003.65,1012.18,3079463,-2.7,-27.05,8670.25,8873.9,28190.04,NO
8/12/2016,RELIANCE,1003.65,1017,1022.85,999.6,1014.1,1013.46,3238899,1.03,10.45,8639.8,8851.85,28061.79,YES
8/16/2016,RELIANCE,1014.1,1036.25,1042.9,1017,1035.8,1032.8,3740861,2.09,21.7,8648.85,8871.45,28077.64,YES
8/17/2016,RELIANCE,1035.8,1024.1,1044.8,1015.5,1024.9,1028.02,3055603,-1.06,-10.9,8694.3,8916.9,28167.66,NO
8/18/2016,RELIANCE,1024.9,1016,1028.8,1007.2,1013.3,1015.54,3539970,-1.14,-11.6,8667,8893.45,28088.07,NO
8/19/2016,RELIANCE,1013.3,1018,1023.65,1016,1018.05,1019,1771449,0.47,4.75,8628.35,8850.9,28012.56,YES
8/22/2016,RELIANCE,1018.05,1012,1022,1007.1,1014.9,1015.51,1869308,-0.31,-3.15,8648.5,8862.75,28065.25,NO
8/23/2016,RELIANCE,1014.9,1012,1019.7,1007.2,1011.85,1012.82,1527904,-0.3,-3.05,8668.85,8894.25,28103.6,NO
8/24/2016,RELIANCE,1011.85,1011.7,1015,1005,1010.45,1010.12,1673328,-0.14,-1.4,8614.35,8840.35,27882.75,NO
8/25/2016,RELIANCE,1010.45,1021.2,1021.95,1011,1020.5,1017.13,1993153,0.98,10.05,8583.75,8814.65,27827.26,YES
8/26/2016,RELIANCE,1020.5,1017.9,1029,1009,1012.7,1017.92,3419775,-0.77,-7.8,8646.75,8874.2,28012.46,NO
8/29/2016,RELIANCE,1012.7,1027.25,1030.8,1014.6,1027.9,1024.82,2203465,1.48,15.2,8754.05,8975.35,28372.25,YES
8/30/2016,RELIANCE,1027.9,1062,1059.75,1026.1,1057.45,1046.1,3701495,2.79,29.55,8793.6,9009.3,28459.09,YES
8/31/2016,RELIANCE,1057.45,1064.9,1068.5,1053,1066.4,1062.92,4153522,0.84,8.95,8796.35,9008.1,28498.72,YES
9/1/2016,RELIANCE,1066.4,1053,1074,1047,1060,1063.92,5324960,-0.6,-6.4,8852.7,9065.95,28631.27,NO
9/2/2016,RELIANCE,1060,1031.1,1072.75,1025.7,1029.2,1050.52,9742454,-2.99,-30.8,8968.7,9187.05,29035.67,NO
9/6/2016,RELIANCE,1029.2,1019.9,1032.55,1002.3,1013.35,1013.84,6428814,-1.56,-15.85,8915.5,9144.15,28929.46,NO
9/7/2016,RELIANCE,1013.35,1022,1025,1015,1019.9,1019.3,2631091,0.64,6.55,8934.3,9163.75,29062.9,YES
9/8/2016,RELIANCE,1019.9,1023.05,1027.05,1013.05,1017.65,1019.15,2954995,-0.22,-2.25,8732.95,8954.4,28481.09,YES
9/9/2016,RELIANCE,1017.65,1035,1035.95,1020.2,1033.4,1030.87,2790196,1.52,15.75,8710.65,8920.95,28345.49,YES
9/12/2016,RELIANCE,1033.4,1030.4,1049.9,1030,1044.55,1042.48,3490441,1.07,11.15,8743.85,8961.2,28398.33,NO
9/14/2016,RELIANCE,1044.55,1048,1056,1029.15,1046.5,1046.99,7699800,0.19,1.95,8780.85,8991.95,28520.3,YES
9/15/2016,RELIANCE,1046.5,1047,1059,1040.9,1044.75,1049.2,4252754,-0.17,-1.75,8788.45,8997.9,28626.6,YES
9/16/2016,RELIANCE,1044.75,1067,1070.2,1047,1065,1055.37,7170885,1.9,20.25,8816.1,9023.45,28690.66,YES
9/19/2016,RELIANCE,1065,1072.55,1093.85,1059.1,1075.55,1080.3,8988926,0.98,10.55,8790.3,9002.95,28554.38,YES
9/20/2016,RELIANCE,1075.55,1084,1088,1071,1082.4,1080.96,3812324,0.63,6.85,8873.35,9083.65,28766.94,YES
9/21/2016,RELIANCE,1082.4,1074,1084.75,1069.05,1074.2,1076.13,2635854,-0.76,-8.2,8880.75,9098.25,28810.32,NO
9/22/2016,RELIANCE,1074.2,1083,1084.9,1069,1072.25,1075.51,2501476,-0.18,-1.95,8807.9,9034.05,28630.92,YES
9/23/2016,RELIANCE,1072.25,1089,1095.8,1079,1088.95,1090.17,4288544,1.53,16.7,8748.9,8983.65,28373.02,YES
9/26/2016,RELIANCE,1088.95,1103.4,1109.45,1089,1102.8,1100.28,7105725,1.26,13.85,8711.2,8947.55,28198.88,YES
9/27/2016,RELIANCE,1102.8,1117,1129.55,1100.25,1107.2,1118.64,8734943,0.4,4.4,8792.7,9032.15,28423.14,YES
9/28/2016,RELIANCE,1107.2,1107.9,1125.95,1106.6,1110.5,1115.34,4428693,0.3,3.3,8581.5,8789.8,27807.82,YES
9/29/2016,RELIANCE,1110.5,1095,1108,1086.3,1090.65,1092.6,5673488,-1.82,-19.85,8666.15,8900,27997.29,NO
9/30/2016,RELIANCE,1090.65,1068,1110.75,1067.4,1072.45,1085.03,4859746,-1.7,-18.2,8770,9025.5,28377.64,NO
10/3/2016,RELIANCE,1072.45,1087,1094.55,1066.3,1083.7,1082.8,2560105,1.04,11.25,8806.35,9066.25,28425.74,YES
10/4/2016,RELIANCE,1083.7,1093.05,1107.95,1076.25,1090.7,1093.31,4143109,0.64,7,8768.7,9036.7,28298.35,YES
10/5/2016,RELIANCE,1090.7,1104,1108.3,1092,1096.35,1100.57,2997544,0.52,5.65,8721.7,8995.2,28129.22,YES
10/6/2016,RELIANCE,1096.35,1092,1106.5,1085.8,1089.4,1095.21,2466397,-0.64,-6.95,8735.35,9004.35,28144.28,NO
10/7/2016,RELIANCE,1089.4,1114,1126.25,1092,1110.8,1114.15,4825630,1.93,21.4,8671.5,8937.65,28042.62,YES
10/10/2016,RELIANCE,1110.8,1114,1123.05,1106.5,1109,1114.12,3492838,-0.16,-1.8,8594,8854.75,27712.22,YES
10/13/2016,RELIANCE,1109,1089,1122,1094,1096.35,1105.74,2640973,-1.15,-12.65,8612.95,8875.75,27776.14,NO
10/14/2016,RELIANCE,1096.35,1063,1089.05,1052,1057.15,1067.72,5014667,-3.71,-39.2,8556.05,8821.05,27656.89,NO
10/17/2016,RELIANCE,1057.15,1080,1082,1061.65,1077.65,1073.32,3489473,1.9,20.5,8697.5,8968.55,28112.36,YES
10/18/2016,RELIANCE,1077.65,1066,1080.8,1058.75,1060.65,1068.55,2246237,-1.6,-17,8693.35,8969.8,28031.57,NO
10/19/2016,RELIANCE,1060.65,1084.45,1082.75,1062.05,1081.1,1076.71,2531133,1.89,20.45,8708.6,8981.3,28163.41,YES
10/20/2016,RELIANCE,1081.1,1093.95,1094.7,1081.4,1087.35,1088.72,3902656,0.57,6.25,8709.85,8985.8,28156.59,YES
10/21/2016,RELIANCE,1087.35,1097,1098,1084.05,1087.55,1089.93,2314521,0.02,0.2,8721.7,8989.25,28159.09,YES
10/24/2016,RELIANCE,1087.55,1070,1097,1058.4,1064.2,1069.05,9968242,-2.19,-23.35,8657.3,8931.3,28050.55,NO
10/25/2016,RELIANCE,1064.2,1065,1074,1060.65,1063.3,1067.37,2403099,-0.08,-0.9,8607.1,8873.5,27808.63,YES
10/26/2016,RELIANCE,1063.3,1056.05,1065.25,1054.2,1060.85,1059.75,1750711,-0.23,-2.45,8625,8879.25,27983.14,NO
10/27/2016,RELIANCE,1060.85,1051.1,1059.45,1052.1,1054.05,1054.67,2502055,-0.65,-6.8,8672.35,8941.45,28066.32,NO
10/28/2016,RELIANCE,1054.05,1050,1053.9,1043.4,1048.7,1048.69,2935574,-0.51,-5.35,8653.15,8928.25,27966.18,NO
10/30/2016,RELIANCE,1048.7,1058.75,1058,1043.8,1054.95,1052.58,1857917,0.59,6.25,8542.8,8819.25,27679.32,YES
11/1/2016,RELIANCE,1054.95,1051.3,1058.75,1046.3,1051.2,1052.55,362170,-0.36,-3.75,8499.85,8767.15,27518.06,NO
11/2/2016,RELIANCE,1051.2,1041,1055.95,1047.4,1051,1051.07,2337011,-0.02,-0.2,8503.6,8755,27465.55,NO
11/3/2016,RELIANCE,1051,1023.85,1042.85,1021,1023.75,1029.71,1609225,-2.66,-27.25,8535.75,8778.5,27552.27,NO
11/4/2016,RELIANCE,1023.75,1020.25,1034.75,1020.6,1023.95,1027.98,1671371,0.02,0.2,8540,8779.85,27537.26,NO
11/7/2016,RELIANCE,1023.95,1014,1026.9,1000,1005.55,1010.83,2636911,-1.83,-18.4,8067.5,8288.9,26251.38,NO
11/8/2016,RELIANCE,1005.55,1005.7,1016.55,999.05,1001.15,1005,2172921,-0.44,-4.4,8555.6,8789.45,27605.05,YES
11/9/2016,RELIANCE,1001.15,950,1005.7,998.3,1003.5,1001.7,3070346,0.23,2.35,8456.65,8688.1,27344.85,NO
11/10/2016,RELIANCE,1003.5,1018.6,1009,930,1004.6,981.42,4946573,0.11,1.1,8284.85,8508.35,26809.61,YES
11/11/2016,RELIANCE,1004.6,997.85,1028.95,1007,1010.4,1018.04,2231907,0.57,5.8,8205.65,8397.45,26508.94,NO
11/15/2016,RELIANCE,1010.4,996.5,1017.5,995.1,1001.75,1003.74,3377392,-0.86,-8.65,8105.1,8305.5,26304.9,NO
11/16/2016,RELIANCE,1001.75,995,1000,979.55,985.4,988.79,3311592,-1.66,-16.35,8097.55,8300.3,26270.2,NO
11/17/2016,RELIANCE,985.4,986,996.8,980.7,986.55,990.58,3783226,0.12,1.15,8102.1,8312.65,26246.7,YES
11/18/2016,RELIANCE,986.55,985,998.15,974.4,977.75,987.21,2886635,-0.9,-8.8,7989.15,8185.6,25928.16,NO
11/21/2016,RELIANCE,977.75,987.55,992.7,982,987.5,987.8,4151928,0.99,9.75,8051.2,8260.3,26101.33,YES
11/22/2016,RELIANCE,987.5,997.7,993.55,983.2,991.5,988.95,3024712,0.4,4,8011.8,8231.45,26049.14,YES
11/23/2016,RELIANCE,991.5,1005,1007.8,993.3,1001.45,1000.64,4033660,0.99,9.95,8007.95,8237.1,25953.24,YES
11/24/2016,RELIANCE,1001.45,1005.55,1010.5,999.55,1009,1005.35,2996248,0.75,7.55,8080.65,8314.5,26303.52,YES
11/25/2016,RELIANCE,1009,990,1005.55,982.2,987.35,989.73,4323375,-2.19,-21.65,8131.55,8372,26408.62,NO
11/28/2016,RELIANCE,987.35,993,995.9,984.35,993.7,989.79,2389829,0.64,6.35,8172.15,8409.75,26441.02,YES
11/29/2016,RELIANCE,993.7,989,1000.6,984.1,986.65,991.92,1900161,-0.71,-7.05,8244,8486.6,26756.66,NO
11/30/2016,RELIANCE,986.65,999.95,1004.3,988.05,997.7,999.9,2259609,1.11,11.05,8153.55,8382.85,26437.37,YES
12/1/2016,RELIANCE,997.7,1000,999.95,986.65,990.05,990.16,6308004,-0.77,-7.65,8088.75,8319.6,26253.48,YES
12/2/2016,RELIANCE,990.05,995.9,1015,995,997.75,1004.55,2886513,0.77,7.7,8153.15,8391,26403.62,YES
12/5/2016,RELIANCE,997.75,995,1005,991.8,994.75,999.59,2853045,-0.3,-3,8168.4,8408.3,26456.21,NO
12/6/2016,RELIANCE,994.75,996,999.7,986.5,993.85,993.15,911410,-0.09,-0.9,8152.1,8397.4,26366.52,YES
12/7/2016,RELIANCE,993.85,1004,1006.55,994.6,1005.2,1000.6,1537535,1.13,11.35,8271.7,8517.35,26787.14,YES
12/8/2016,RELIANCE,1005.2,1005.05,1007.6,996.35,999.15,1002.8,1127113,-0.61,-6.05,8230.65,8475.1,26725.31,NO
12/9/2016,RELIANCE,999.15,1022,1021.8,1004.35,1020.05,1017.09,2000230,2.05,20.9,8196.15,8427.85,26607.65,YES
12/12/2016,RELIANCE,1020.05,1020.5,1031.85,1020.3,1028.95,1027.97,1883333,0.86,8.9,8229.35,8453.4,26707.91,YES
12/13/2016,RELIANCE,1028.95,1028,1041.7,1020.5,1027.2,1034.34,2062700,-0.17,-1.75,8128.4,8341.15,26497.71,NO
12/14/2016,RELIANCE,1027.2,1039.8,1041,1027.55,1039.8,1037.64,2369453,1.21,12.6,8178.2,8394.15,26548.67,YES
12/15/2016,RELIANCE,1039.8,1052.4,1064.45,1038.2,1059.5,1056.76,5517829,1.86,19.7,8126,8346.6,26505.66,YES
12/16/2016,RELIANCE,1059.5,1052,1067.6,1048.65,1052.95,1059.31,4418967,-0.62,-6.55,8110.6,8322.05,26374.59,NO
12/19/2016,RELIANCE,1052.95,1055,1062,1052,1057.15,1057.34,3415537,0.4,4.2,8105.85,8311.4,26368.88,YES
12/20/2016,RELIANCE,1057.15,1054.7,1066.95,1054.35,1062.55,1063.71,3430950,0.51,5.4,8043.85,8251,26224.07,NO
12/21/2016,RELIANCE,1062.55,1060.1,1061,1053.15,1057.9,1058.65,2671719,-0.44,-4.65,7972.5,8169.05,25959.99,NO
12/22/2016,RELIANCE,1057.9,1058,1067.3,1057.2,1063.25,1061.12,4655758,0.5,5.35,7965.1,8152.7,25992.41,YES
12/23/2016,RELIANCE,1063.25,1052,1062.65,1050.95,1053.35,1058.51,6604416,-0.94,-9.9,7915.05,8090.35,25815.43,NO
12/26/2016,RELIANCE,1053.35,1054.35,1068.95,1052,1057.3,1059.91,2346414,0.37,3.95,8047.55,8232.55,26243.19,YES
12/27/2016,RELIANCE,1057.3,1047.85,1066,1044.65,1047.45,1056.49,3502299,-0.94,-9.85,8030.6,8218.55,26429.41,NO
12/28/2016,RELIANCE,1047.45,1067.9,1067.1,1047,1064.7,1056.43,3987142,1.62,17.25,8119.65,8315.55,26441.51,YES
12/29/2016,RELIANCE,1064.7,1050,1069.55,1047.1,1049.7,1057.89,2202927,-1.43,-15,8210.1,8409.6,26711.15,NO
12/30/2016,RELIANCE,1049.7,1064.8,1068.8,1049.5,1065.45,1058.89,2005206,1.48,15.75,8196.05,8407.3,26616.92,YES
1/2/2017,RELIANCE,1065.45,1084,1085,1063.1,1082.4,1079.52,3591493,1.57,16.95,8202.65,8424.45,26677.22,YES
1/3/2017,RELIANCE,1082.4,1089.85,1090,1072.35,1085.1,1086.63,1622458,0.25,2.7,8226.65,8445.55,26738.42,YES
1/4/2017,RELIANCE,1085.1,1092.9,1097,1081.1,1089.4,1091.74,1470751,0.39,4.3,8281.85,8512.8,26929.69,YES
1/5/2017,RELIANCE,1089.4,1071,1093,1064.3,1067.15,1072.39,2375547,-2.08,-22.25,8259.35,8490.8,26860.81,NO
1/6/2017,RELIANCE,1067.15,1074.2,1079.9,1068.75,1077.4,1077.12,1996483,0.95,10.25,8262.7,8494.3,26811.63,YES
1/9/2017,RELIANCE,1077.4,1077,1085,1073.1,1074.95,1078.77,1793427,-0.23,-2.45,8327.8,8565.25,26978.44,NO
1/10/2017,RELIANCE,1074.95,1080,1086,1071,1077.7,1079.41,1195257,0.26,2.75,8391.05,8634.65,27171.66,YES
1/11/2017,RELIANCE,1077.7,1095,1094.4,1080,1089.85,1089.83,2594400,1.11,12.15,8457.65,8698.9,27378.01,YES
1/12/2017,RELIANCE,1089.85,1087,1095.7,1084,1086.05,1087.58,2623211,-0.35,-3.8,8390.95,8640.65,27238.35,NO
1/13/2017,RELIANCE,1086.05,1084.55,1090.35,1079.8,1083.3,1084.63,999364,-0.25,-2.75,8415.05,8672.6,27331.82,NO
1/16/2017,RELIANCE,1083.3,1089.95,1097.5,1084.55,1090.4,1091.91,1653669,0.65,7.1,8403.85,8661.2,27261.76,YES
1/17/2017,RELIANCE,1090.4,1065,1093.95,1073.95,1076.25,1078.39,2746005,-1.31,-14.15,8418.4,8680,27253.34,NO
1/18/2017,RELIANCE,1076.25,1042.6,1068,1038.5,1041.25,1049.23,8968290,-3.36,-35,8404.35,8668.85,27232.69,NO
1/19/2017,RELIANCE,1041.25,1035.15,1048,1028.75,1032.55,1036.48,3627071,-0.84,-8.7,8329.6,8585.55,26990.93,NO
1/20/2017,RELIANCE,1032.55,1033.95,1045.3,1031,1033.7,1037.12,3493728,0.11,1.15,8407.05,8670.3,27170.88,YES
1/23/2017,RELIANCE,1033.7,1021.8,1037.45,1023.9,1025.8,1029.42,2008082,-0.77,-7.9,8499.45,8764.05,27462.83,NO
1/24/2017,RELIANCE,1025.8,1017,1031,1012.8,1015.9,1019.37,3133533,-0.97,-9.9,8610.5,8876.75,27761.03,NO
1/25/2017,RELIANCE,1015.9,1032,1028.8,1017,1027.3,1024.12,2153091,1.11,11.4,8635.55,8903.05,27866.8,YES
1/27/2017,RELIANCE,1027.3,1020.25,1032.7,1016.15,1017.3,1020.11,5453230,-0.98,-10,8629.45,8910.5,27867.92,NO
1/30/2017,RELIANCE,1017.3,1024.95,1028.9,1019,1025.1,1024.42,4997239,0.76,7.8,8570.35,8837.3,27669.08,YES
1/31/2017,RELIANCE,1025.1,1046.85,1046.45,1024.8,1044.8,1038.36,3583756,1.89,19.7,8724.75,8998,28167.83,YES
2/1/2017,RELIANCE,1044.8,1046.1,1053.8,1040.3,1045.2,1046.18,3457365,0.04,0.4,8735.15,9019.05,28270.67,YES
2/2/2017,RELIANCE,1045.2,1050,1050.9,1035.2,1049.65,1044.86,2585798,0.42,4.45,8785.45,9068.85,28340.39,YES
2/3/2017,RELIANCE,1049.65,1046,1050.8,1038.25,1043.5,1042.22,2079908,-0.59,-6.15,8805.7,9097.55,28443.23,NO
2/6/2017,RELIANCE,1043.5,1037,1050.45,1030.1,1033.65,1038.23,3021751,-0.95,-9.85,8774.55,9068.15,28386.08,NO
2/7/2017,RELIANCE,1033.65,1042,1044.9,1032.05,1041.65,1038.21,2283982,0.77,8,8795.55,9088,28349.22,YES
2/8/2017,RELIANCE,1041.65,1030.9,1042.35,1027.2,1030.9,1031.93,2264245,-1.04,-10.75,8812.35,9106.9,28367.17,NO
2/9/2017,RELIANCE,1030.9,1028,1038.25,1022,1025.15,1027.7,3710094,-0.56,-5.75,8819.8,9110.45,28450.42,NO
2/10/2017,RELIANCE,1025.15,1035,1034,1026.8,1032.75,1030.58,2254216,0.74,7.6,8819.9,9109.3,28386.12,YES
2/13/2017,RELIANCE,1032.75,1033,1035.55,1025.55,1030.15,1030.89,2861531,-0.25,-2.6,8778.95,9054.75,28270.11,YES
2/14/2017,RELIANCE,1030.15,1035,1034,1022,1029.85,1026.56,1957988,-0.03,-0.3,8739,9004.65,28223.85,YES
2/15/2017,RELIANCE,1029.85,1052.9,1052.9,1029.9,1049.8,1047.4,4170414,1.9,19.95,8883.7,9162.05,28670.43,YES
2/16/2017,RELIANCE,1049.8,1052.55,1057.5,1045.25,1051.3,1052.94,3482845,0.14,1.5,8818.55,9109.8,28481.91,YES
2/17/2017,RELIANCE,1051.3,1066.5,1069.45,1052.55,1067.5,1062.56,4492847,1.52,16.2,8890.75,9182.3,28716.7,YES
2/20/2017,RELIANCE,1067.5,1070.55,1078.2,1058.45,1075.5,1070.57,3393856,0.74,8,8931.6,9231.1,28822.4,YES
2/21/2017,RELIANCE,1075.5,1075.2,1078.85,1066.5,1075.4,1074.6,2663127,-0.01,-0.1,8956.4,9241.25,28927.67,NO
2/22/2017,RELIANCE,1075.4,1093,1090.95,1073.05,1088.2,1084.82,3242790,1.18,12.8,8943.7,9222.75,28910.5,YES
2/23/2017,RELIANCE,1088.2,1213.6,1211.65,1092,1207.5,1177.82,29103926,9.88,119.3,8898.95,9186.1,28825.19,YES
2/27/2017,RELIANCE,1207.5,1190.5,1222,1179.35,1182.75,1196.34,14229234,-2.09,-24.75,8904.4,9197.65,28849.04,NO
2/28/2017,RELIANCE,1182.75,1232,1256.8,1190.35,1238.9,1241.99,19068911,4.53,56.15,8982.85,9270,29117.38,YES
3/1/2017,RELIANCE,1238.9,1240.1,1248,1228.5,1238.05,1240.68,8254531,-0.07,-0.85,8883.5,9150.55,28827.5,YES
3/2/2017,RELIANCE,1238.05,1237.9,1244.4,1230,1234.5,1238.28,5574153,-0.29,-3.55,8915.1,9185.95,28859.21,NO
3/3/2017,RELIANCE,1234.5,1241.55,1254.7,1227.05,1236.75,1241.01,4129033,0.18,2.25,8977.75,9245.55,29092.16,YES
3/6/2017,RELIANCE,1236.75,1269,1287.8,1241.55,1258.55,1269.09,19270851,1.73,21.8,8950.7,9220.15,29021.06,YES
3/7/2017,RELIANCE,1258.55,1318.85,1312,1265.25,1305.35,1298.39,15252154,3.59,46.8,8914.5,9181.8,28909.7,YES
3/8/2017,RELIANCE,1305.35,1307.7,1327,1296.15,1304.95,1309.21,9616850,-0.03,-0.4,8953.7,9216.8,29006,YES
3/9/2017,RELIANCE,1304.95,1290,1307.7,1286.1,1291.2,1294.73,9906103,-1.06,-13.75,9091.65,9350.75,29437.23,NO
3/10/2017,RELIANCE,1291.2,1290.25,1298,1281.5,1286.75,1287.46,7107670,-0.35,-4.45,9086.85,9351.65,29452.86,NO
3/14/2017,RELIANCE,1286.75,1318.75,1296,1261.2,1281.65,1282.25,5665568,-0.4,-5.1,9129.65,9403.05,29482.83,YES
3/15/2017,RELIANCE,1281.65,1291.05,1319,1285.25,1289.5,1299.08,6346620,0.61,7.85,9207.8,9488.75,29755.74,YES
3/16/2017,RELIANCE,1289.5,1310,1316.3,1290.4,1304.95,1306.9,5510658,1.18,15.45,9166.95,9452.55,29653.54,YES
3/17/2017,RELIANCE,1304.95,1308,1310.4,1293.6,1297.65,1300.24,3639964,-0.56,-7.3,9133.95,9420.65,29525.88,YES
3/20/2017,RELIANCE,1297.65,1306,1319.95,1298.05,1300.7,1302.8,5195076,0.23,3.05,9047.2,9325.45,29341.41,YES
3/21/2017,RELIANCE,1300.7,1282.2,1306.25,1278.35,1280.8,1287.84,2941714,-1.55,-19.9,9048.75,9333.75,29201.01,NO
3/22/2017,RELIANCE,1280.8,1252,1283.9,1259.3,1263.8,1270.21,5165107,-1.35,-17,9104,9389.3,29350.6,NO
3/23/2017,RELIANCE,1263.8,1263.15,1265.9,1246.55,1259.7,1257.09,4638338,-0.33,-4.1,9093.45,9379.5,29395.68,NO
3/24/2017,RELIANCE,1259.7,1274.1,1277.55,1258,1273.3,1269.4,2699090,1.07,13.6,9081.5,9365.8,29301.22,YES
3/27/2017,RELIANCE,1273.3,1271.1,1292,1268.45,1286.75,1282.43,3721911,1.05,13.45,9128.7,9417.45,29463.01,NO
3/28/2017,RELIANCE,1286.75,1258,1278.75,1247.2,1251.1,1258.23,7418122,-2.85,-35.65,9142.6,9429.1,29538.03,NO
3/29/2017,RELIANCE,1251.1,1251.7,1264,1242.1,1245.75,1249.71,4961934,-0.43,-5.35,9158.9,9451,29633.91,YES
3/30/2017,RELIANCE,1245.75,1255,1260,1233.35,1256.65,1246.51,4325787,0.87,10.9,9220.6,9509.4,29737.73,YES
3/31/2017,RELIANCE,1256.65,1266,1274.75,1253,1270.65,1267.91,6368859,1.1,14,9264.4,9557.2,29996.03,YES
4/3/2017,RELIANCE,1270.65,1342,1337.65,1266,1320.9,1311.06,10375519,3.8,50.25,9245.8,9549.15,29946.89,YES
4/5/2017,RELIANCE,1320.9,1395.2,1380.5,1337.05,1374.65,1365.85,10260327,3.91,53.75,9223.7,9534.1,29850.71,YES
4/6/2017,RELIANCE,1374.65,1409,1418,1380.1,1415,1400.66,9217360,2.85,40.35,9225.6,9542.05,29752.62,YES
4/7/2017,RELIANCE,1415,1421.3,1448.9,1402.2,1438.5,1429.25,11571075,1.63,23.5,9184.55,9511.45,29630.06,YES
4/10/2017,RELIANCE,1438.5,1410,1434,1402.55,1406.6,1419.57,7286151,-2.27,-31.9,9242.5,9573.7,29838.82,NO
4/11/2017,RELIANCE,1406.6,1387.85,1424.9,1377.3,1381.35,1396.97,7033141,-1.83,-25.25,9202.5,9540.45,29637.12,NO
4/12/2017,RELIANCE,1381.35,1382.8,1400.45,1370.1,1372.35,1382.9,7371727,-0.66,-9,9144.75,9489.45,29470.27,YES
4/13/2017,RELIANCE,1372.35,1354,1386.45,1351.15,1354,1363.72,6274215,-1.36,-18.35,9163,9502.4,29487.78,NO
4/17/2017,RELIANCE,1354,1365,1373.4,1347.35,1364.8,1365.73,2906188,0.79,10.8,9112.2,9438.25,29369.9,YES
4/18/2017,RELIANCE,1364.8,1399.95,1395.55,1365,1391.85,1380.35,2705854,1.94,27.05,9108.1,9451.65,29358.59,YES
4/19/2017,RELIANCE,1391.85,1369,1410,1367,1370.2,1393.47,3661083,-1.58,-21.65,9179.1,9519.45,29575.66,NO
4/20/2017,RELIANCE,1370.2,1379,1382.55,1357.55,1368.8,1368.72,2645292,-0.1,-1.4,9135.35,9479.9,29407.68,YES
4/21/2017,RELIANCE,1368.8,1380.5,1386.8,1364.1,1369.55,1371.78,1918612,0.05,0.75,9273.05,9617.2,29825.14,YES
4/24/2017,RELIANCE,1369.55,1409.05,1421,1378.55,1402.5,1404.5,6910277,2.35,32.95,9336.2,9694.4,30030.2,YES
4/25/2017,RELIANCE,1402.5,1460,1435,1400.2,1417.4,1418.74,5831731,1.05,14.9,9359.15,9707.6,30141.39,YES
4/26/2017,RELIANCE,1417.4,1435,1467.75,1426.1,1432.8,1442.9,8403704,1.07,15.4,9340.95,9683.05,30064.6,YES
4/27/2017,RELIANCE,1432.8,1417,1440.05,1402.6,1416.45,1421.45,3831775,-1.15,-16.35,9339.85,9687.9,30021.49,NO
4/28/2017,RELIANCE,1416.45,1409.75,1424.15,1402.2,1409.5,1408.44,2873655,-0.49,-6.95,9344.7,9702.6,29984.95,NO
